$FLYS,1
$VAR,FIRMWARE_VER,v2025.09.16.develop
$VAR,DEVICE_ID,0017003b3253501720373657
$VAR,SESSION_ID,ec6e94a66f315f4bad9d138f
$COL,GNSS,time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,numSV
$UNIT,GNSS,,deg,deg,m,m/s,m/s,m/s,m,m,m/s,
$DATA
$GNSS,2025-10-19T18:08:56.550Z,41.2031267,-111.9992894,1350.614,-0.03,-0.11,-0.01,1.277,1.808,0.29,13
$GNSS,2025-10-19T18:08:56.600Z,41.2031268,-111.9992896,1350.629,0.13,-0.09,0,1.277,1.808,0.37,14
$GNSS,2025-10-19T18:08:56.650Z,41.203127,-111.9992898,1350.666,0.05,-0.15,0,1.277,1.808,0.31,14
$GNSS,2025-10-19T18:08:56.700Z,41.2031271,-111.99929,1350.688,0.15,-0.15,-0.02,1.277,1.808,0.34,14
$GNSS,2025-10-19T18:08:56.750Z,41.2031272,-111.99929,1350.698,0.15,-0.03,-0.07,1.277,1.808,0.34,13
$GNSS,2025-10-19T18:08:56.800Z,41.2031273,-111.9992901,1350.733,0.1,-0.02,-0.17,1.277,1.808,0.33,13
$GNSS,2025-10-19T18:08:56.850Z,41.2031274,-111.9992902,1350.728,0.13,-0.15,-0.11,1.277,1.808,0.31,13
$GNSS,2025-10-19T18:08:56.900Z,41.2031274,-111.9992903,1350.758,0.12,-0.1,-0.17,1.277,1.808,0.31,13
$GNSS,2025-10-19T18:08:56.950Z,41.2031274,-111.9992904,1350.782,-0.05,-0.04,-0.2,1.277,1.808,0.39,13
$GNSS,2025-10-19T18:08:57.000Z,41.2031274,-111.9992905,1350.794,-0.08,-0.09,-0.16,1.277,1.808,0.38,13
$GNSS,2025-10-19T18:08:57.050Z,41.2031274,-111.9992906,1350.794,-0.02,-0.11,-0.16,1.277,1.808,0.34,13
$GNSS,2025-10-19T18:08:57.100Z,41.2031275,-111.9992906,1350.806,0.01,-0.12,-0.18,1.277,1.808,0.34,13
$GNSS,2025-10-19T18:08:57.150Z,41.2031275,-111.9992908,1350.818,0.05,-0.19,-0.15,1.277,1.808,0.3,13
$GNSS,2025-10-19T18:08:57.200Z,41.2031275,-111.9992909,1350.83,-0.03,-0.08,-0.14,1.277,1.808,0.36,13
$GNSS,2025-10-19T18:08:57.250Z,41.2031276,-111.999291,1350.83,0.03,-0.1,-0.09,1.277,1.808,0.3,13
$GNSS,2025-10-19T18:08:57.300Z,41.2031276,-111.999291,1350.807,-0.01,-0.11,-0.03,1.277,1.808,0.29,13
$GNSS,2025-10-19T18:08:57.350Z,41.2031276,-111.9992909,1350.8,0.02,0,-0.09,1.277,1.808,0.36,13
$GNSS,2025-10-19T18:08:57.400Z,41.2031275,-111.9992909,1350.804,-0.05,0.08,-0.07,1.277,1.808,0.4,13
$GNSS,2025-10-19T18:08:57.450Z,41.2031275,-111.9992908,1350.806,0,0.04,-0.1,1.277,1.808,0.39,13
$GNSS,2025-10-19T18:08:57.500Z,41.2031277,-111.9992909,1350.801,0.11,-0.03,-0.03,1.277,1.808,0.35,13
$GNSS,2025-10-19T18:08:57.550Z,41.2031276,-111.9992911,1350.839,-0.14,-0.05,-0.07,1.277,1.808,0.39,13
$GNSS,2025-10-19T18:08:57.600Z,41.2031277,-111.9992912,1350.843,0.04,-0.07,-0.02,1.277,1.808,0.3,13
$GNSS,2025-10-19T18:08:57.650Z,41.2031278,-111.9992913,1350.856,0.07,-0.12,-0.03,1.276,1.808,0.31,13
