$FLYS,1
$VAR,DEVICE_ID,0041002d3550500620323642
$VAR,SESSION_ID,d354bc174b055b93a1a25dec
$COL,GNSS,time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,numSV
$UNIT,GNSS,,deg,deg,m,m/s,m/s,m/s,m,m,m/s,
$DATA
$GNSS,2022-07-22T09:51:37.000Z,46.5781538,7.9940605,3216.381,0.02,-0.17,0.10,1.114,1.268,0.21,24
$GNSS,2022-07-22T09:51:47.200Z,46.5781540,7.9940601,3216.360,0.09,-0.09,0.19,1.114,1.268,0.27,24
$GNSS,2022-07-22T09:51:47.400Z,46.5781541,7.9940598,3216.372,-0.06,-0.06,-0.11,1.115,1.270,0.27,24
$GNSS,2022-07-22T09:51:47.600Z,46.5781540,7.9940598,3216.403,-0.04,0.06,-0.20,1.115,1.273,0.28,24
$GNSS,2022-07-22T09:51:47.800Z,46.5781540,7.9940599,3216.434,-0.06,0.06,-0.04,1.116,1.276,0.27,24
$GNSS,2022-07-22T09:51:48.000Z,46.5781541,7.9940600,3216.443,0.10,0.04,0.01,1.116,1.277,0.27,24
$GNSS,2022-07-22T09:51:48.200Z,46.5781543,7.9940600,3216.415,0.03,0.00,0.28,1.116,1.277,0.28,24
$GNSS,2022-07-22T09:51:48.400Z,46.5781545,7.9940599,3216.345,0.20,0.04,0.40,1.115,1.277,0.28,24
$GNSS,2022-07-22T09:51:48.600Z,46.5781549,7.9940600,3216.260,0.20,0.06,0.37,1.115,1.278,0.28,24
$GNSS,2022-07-22T09:51:48.800Z,46.5781553,7.9940600,3216.163,0.36,-0.03,0.41,1.116,1.280,0.31,24
$GNSS,2022-07-22T09:51:49.000Z,46.5781560,7.9940598,3216.071,0.41,-0.07,0.41,1.117,1.282,0.27,24
$GNSS,2022-07-22T09:51:49.200Z,46.5781571,7.9940596,3215.952,0.79,-0.04,0.81,1.119,1.284,0.34,24
$GNSS,2022-07-22T09:51:49.400Z,46.5781592,7.9940594,3215.786,1.47,-0.07,0.83,1.122,1.286,0.34,24
$GNSS,2022-07-22T09:51:49.600Z,46.5781638,7.9940588,3215.746,3.59,-0.39,-0.40,1.125,1.289,0.37,24
$GNSS,2022-07-22T09:51:49.800Z,46.5781708,7.9940570,3215.598,3.67,-0.87,2.13,1.128,1.292,0.33,24
$GNSS,2022-07-22T09:51:50.000Z,46.5781777,7.9940556,3214.986,3.82,-0.21,3.87,1.131,1.293,0.31,24
$GNSS,2022-07-22T09:51:50.200Z,46.5781847,7.9940541,3213.975,3.73,-0.84,6.21,1.133,1.295,0.29,24
$GNSS,2022-07-22T09:51:50.400Z,46.5781914,7.9940523,3212.549,3.72,-0.63,7.77,1.137,1.297,0.31,24
$GNSS,2022-07-22T09:51:50.600Z,46.5781981,7.9940509,3210.768,3.73,-0.44,9.66,1.142,1.300,0.31,24
$GNSS,2022-07-22T09:51:50.800Z,46.5782049,7.9940496,3208.574,3.85,-0.58,11.74,1.148,1.303,0.31,23
$GNSS,2022-07-22T09:51:51.000Z,46.5782117,7.9940483,3206.011,3.81,-0.44,13.49,1.154,1.306,0.31,23
$GNSS,2022-07-22T09:51:51.200Z,46.5782184,7.9940470,3203.083,3.74,-0.64,15.27,1.161,1.310,0.32,23
$GNSS,2022-07-22T09:51:51.400Z,46.5782250,7.9940454,3199.793,3.80,-0.61,17.04,1.167,1.314,0.32,23
$GNSS,2022-07-22T09:51:51.600Z,46.5782323,7.9940437,3196.206,4.11,-0.65,18.77,1.175,1.319,0.35,23
$GNSS,2022-07-22T09:51:51.800Z,46.5782399,7.9940419,3192.261,4.22,-0.68,20.36,1.185,1.325,0.36,22
$GNSS,2022-07-22T09:51:52.000Z,46.5782478,7.9940400,3187.981,4.69,-0.88,21.83,1.195,1.333,0.36,22
$GNSS,2022-07-22T09:51:52.200Z,46.5782567,7.9940372,3183.411,5.22,-1.24,23.42,1.205,1.340,0.39,22
$GNSS,2022-07-22T09:51:52.400Z,46.5782667,7.9940337,3178.538,5.96,-1.43,24.79,1.216,1.348,0.40,22
$GNSS,2022-07-22T09:51:52.600Z,46.5782781,7.9940292,3173.443,6.66,-1.96,25.82,1.226,1.354,0.38,22
$GNSS,2022-07-22T09:51:52.800Z,46.5782907,7.9940234,3168.121,7.36,-2.41,27.02,1.236,1.360,0.38,22
$GNSS,2022-07-22T09:51:53.000Z,46.5783049,7.9940158,3162.586,8.27,-3.38,28.12,1.245,1.365,0.38,22
$GNSS,2022-07-22T09:51:53.200Z,46.5783204,7.9940059,3156.838,9.05,-4.14,28.90,1.254,1.370,0.36,21
$GNSS,2022-07-22T09:51:53.400Z,46.5783377,7.9939938,3150.979,9.87,-5.04,29.68,1.260,1.372,0.36,21
$GNSS,2022-07-22T09:51:53.600Z,46.5783562,7.9939792,3144.946,10.51,-6.03,30.46,1.266,1.375,0.37,21
$GNSS,2022-07-22T09:51:53.800Z,46.5783755,7.9939622,3138.715,11.07,-7.07,31.38,1.273,1.379,0.37,21
$GNSS,2022-07-22T09:51:54.000Z,46.5783962,7.9939420,3132.373,11.80,-8.31,31.94,1.282,1.385,0.37,21
$GNSS,2022-07-22T09:51:54.200Z,46.5784181,7.9939185,3125.912,12.52,-9.69,32.43,1.290,1.391,0.37,21
