$FLYS,1
$VAR,FIRMWARE_VER,v2024.06.09.starter_pistol
$VAR,DEVICE_ID,0017003b3253501720373657
$VAR,SESSION_ID,ea8aa9a3334d4f7b7776dc2a
$COL,GNSS,time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,numSV
$UNIT,GNSS,,deg,deg,m,m/s,m/s,m/s,m,m,m/s,
$DATA
$GNSS,2025-05-03T03:42:38.000Z,27.4090136,103.2443042,3131.125,0.115,-0.044,-0.091,0.357,0.618,0.133,16
$GNSS,2025-05-03T03:42:38.050Z,27.4090137,103.2443042,3131.125,0.198,0.007,-0.080,0.357,0.618,0.142,16
$GNSS,2025-05-03T03:42:38.100Z,27.4090138,103.2443041,3131.125,0.247,-0.025,-0.053,0.357,0.618,0.141,16
$GNSS,2025-05-03T03:42:38.150Z,27.4090138,103.2443041,3131.128,0.226,-0.033,-0.080,0.356,0.617,0.135,16
$GNSS,2025-05-03T03:42:38.200Z,27.4090139,103.2443040,3131.130,0.226,-0.085,-0.073,0.356,0.617,0.132,16
$GNSS,2025-05-03T03:42:38.250Z,27.4090139,103.2443039,3131.120,0.082,-0.114,-0.007,0.356,0.617,0.165,16
$GNSS,2025-05-03T03:42:38.300Z,27.4090140,103.2443038,3131.118,0.142,-0.077,0.005,0.356,0.617,0.151,16
$GNSS,2025-05-03T03:42:38.350Z,27.4090140,103.2443038,3131.106,0.139,-0.062,0.063,0.356,0.617,0.192,16
$GNSS,2025-05-03T03:42:38.400Z,27.4090140,103.2443037,3131.108,0.073,-0.079,0.024,0.356,0.617,0.178,16
$GNSS,2025-05-03T03:42:38.450Z,27.4090141,103.2443036,3131.104,0.125,-0.067,0.035,0.355,0.616,0.179,16
$GNSS,2025-05-03T03:42:38.500Z,27.4090141,103.2443036,3131.101,0.125,-0.034,0.018,0.355,0.616,0.173,16
$GNSS,2025-05-03T03:42:38.550Z,27.4090141,103.2443035,3131.096,0.013,-0.083,0.034,0.355,0.616,0.188,16
$GNSS,2025-05-03T03:42:38.600Z,27.4090141,103.2443034,3131.095,0.073,-0.058,0.115,0.355,0.616,0.213,16
$GNSS,2025-05-03T03:42:38.650Z,27.4090141,103.2443034,3131.092,0.022,-0.030,0.055,0.355,0.615,0.213,16
$GNSS,2025-05-03T03:42:38.700Z,27.4090141,103.2443033,3131.082,0.021,-0.094,0.039,0.355,0.615,0.187,16
$GNSS,2025-05-03T03:42:38.750Z,27.4090142,103.2443033,3131.080,0.058,-0.038,0.072,0.355,0.615,0.212,16
$GNSS,2025-05-03T03:42:38.800Z,27.4090142,103.2443032,3131.075,0.073,0.001,0.121,0.354,0.615,0.216,16
$GNSS,2025-05-03T03:42:38.850Z,27.4090142,103.2443031,3131.076,0.064,-0.064,0.124,0.354,0.615,0.214,16
$GNSS,2025-05-03T03:42:38.900Z,27.4090142,103.2443031,3131.075,0.020,-0.055,0.081,0.354,0.614,0.208,16
$GNSS,2025-05-03T03:42:38.950Z,27.4090141,103.2443030,3131.065,-0.048,-0.071,0.054,0.354,0.614,0.178,16
$GNSS,2025-05-03T03:42:39.000Z,27.4090142,103.2443029,3131.059,0.042,-0.073,0.082,0.354,0.614,0.210,16
$GNSS,2025-05-03T03:42:39.050Z,27.4090142,103.2443029,3131.062,0.098,-0.061,0.071,0.354,0.614,0.199,16
$GNSS,2025-05-03T03:42:39.100Z,27.4090142,103.2443028,3131.058,0.093,-0.048,0.080,0.354,0.614,0.204,16
$GNSS,2025-05-03T03:42:39.150Z,27.4090142,103.2443027,3131.053,0.052,-0.131,0.097,0.354,0.614,0.203,16
$GNSS,2025-05-03T03:42:39.200Z,27.4090142,103.2443027,3131.064,-0.004,-0.068,-0.007,0.354,0.614,0.194,16
$GNSS,2025-05-03T03:42:39.250Z,27.4090142,103.2443026,3131.061,0.085,-0.038,0.003,0.354,0.614,0.152,16
$GNSS,2025-05-03T03:42:39.300Z,27.4090142,103.2443025,3131.060,0.055,-0.135,0.042,0.353,0.615,0.190,16
$GNSS,2025-05-03T03:42:39.350Z,27.4090143,103.2443024,3131.052,0.107,-0.137,0.119,0.353,0.615,0.203,16
$GNSS,2025-05-03T03:42:39.400Z,27.4090142,103.2443023,3131.047,-0.021,-0.183,0.138,0.353,0.615,0.214,16
$GNSS,2025-05-03T03:42:39.450Z,27.4090142,103.2443023,3131.055,0.058,-0.066,0.015,0.353,0.615,0.169,16
$GNSS,2025-05-03T03:42:39.500Z,27.4090142,103.2443022,3131.054,0.050,-0.063,0.001,0.353,0.615,0.162,16
$GNSS,2025-05-03T03:42:39.550Z,27.4090142,103.2443022,3131.045,0.015,-0.019,0.018,0.353,0.615,0.202,16
$GNSS,2025-05-03T03:42:39.600Z,27.4090142,103.2443022,3131.044,-0.054,-0.008,0.035,0.353,0.616,0.172,16
$GNSS,2025-05-03T03:42:39.650Z,27.4090141,103.2443021,3131.047,-0.092,-0.068,-0.021,0.353,0.616,0.211,16
$GNSS,2025-05-03T03:42:39.700Z,27.4090141,103.2443021,3131.046,-0.114,0.018,-0.016,0.353,0.616,0.182,16
$GNSS,2025-05-03T03:42:39.750Z,27.4090140,103.2443021,3131.041,-0.003,0.090,0.042,0.353,0.617,0.190,16
$GNSS,2025-05-03T03:42:39.800Z,27.4090140,103.2443022,3131.034,-0.041,0.103,0.079,0.353,0.617,0.173,16
$GNSS,2025-05-03T03:42:39.850Z,27.4090139,103.2443021,3131.038,-0.092,0.026,0.061,0.353,0.618,0.157,16
$GNSS,2025-05-03T03:42:39.900Z,27.4090139,103.2443021,3131.041,-0.059,0.037,0.038,0.353,0.618,0.135,16
$GNSS,2025-05-03T03:42:39.950Z,27.4090138,103.2443021,3131.046,-0.102,0.053,0.025,0.353,0.618,0.138,16
$GNSS,2025-05-03T03:42:40.000Z,27.4090138,103.2443021,3131.044,-0.099,0.044,0.051,0.353,0.618,0.133,16
$GNSS,2025-05-03T03:42:40.050Z,27.4090137,103.2443021,3131.050,-0.130,0.059,0.065,0.353,0.618,0.133,16
$GNSS,2025-05-03T03:42:40.100Z,27.4090136,103.2443021,3131.057,-0.163,0.021,0.087,0.353,0.618,0.145,16
$GNSS,2025-05-03T03:42:40.150Z,27.4090135,103.2443021,3131.047,-0.167,0.054,0.070,0.353,0.618,0.138,16
$GNSS,2025-05-03T03:42:40.200Z,27.4090134,103.2443021,3131.054,-0.122,0.046,0.015,0.353,0.618,0.162,16
