$FLYS,1
$VAR,FIRMWARE_VER,v2024.06.09.starter_pistol
$VAR,DEVICE_ID,0017003b3253501720373657
$VAR,SESSION_ID,724fd609f62a5cb068670fc0
$COL,GNSS,time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,numSV
$UNIT,GNSS,,deg,deg,m,m/s,m/s,m/s,m,m,m/s,
$DATA
$GNSS,2025-06-25T17:13:42.200Z,40.6627851,-115.4063354,3173.098,-0.069,0.362,-0.509,198.670,130.543,3.464,4
$GNSS,2025-06-25T17:13:42.250Z,40.6628044,-115.4063211,3169.186,-0.161,0.515,-0.468,138.890,94.417,2.584,4
$GNSS,2025-06-25T17:13:42.300Z,40.6628447,-115.4064053,3166.154,1.102,-0.711,1.392,99.026,67.628,1.819,7
$GNSS,2025-06-25T17:13:42.350Z,40.6628651,-115.4064430,3161.551,1.331,-0.252,1.654,85.130,58.544,1.611,7
$GNSS,2025-06-25T17:13:42.400Z,40.6628960,-115.4065089,3155.517,0.721,-0.601,0.707,64.453,44.546,0.710,8
$GNSS,2025-06-25T17:13:42.450Z,40.6629119,-115.4065322,3152.373,0.646,-0.801,0.447,52.956,36.893,0.481,8
$GNSS,2025-06-25T17:13:42.500Z,40.6629204,-115.4065462,3150.547,0.425,-0.808,0.398,44.865,31.645,0.412,10
$GNSS,2025-06-25T17:13:42.550Z,40.6629258,-115.4065529,3149.328,0.246,-0.563,0.304,39.023,27.826,0.377,10
$GNSS,2025-06-25T17:13:42.600Z,40.6629307,-115.4065564,3148.230,0.262,-0.336,0.038,34.663,24.987,0.340,10
$GNSS,2025-06-25T17:13:42.650Z,40.6629372,-115.4065576,3146.946,0.330,0.055,-0.171,31.066,22.708,0.244,9
$GNSS,2025-06-25T17:13:42.700Z,40.6629419,-115.4065580,3146.052,0.108,0.044,-0.071,28.135,20.849,0.243,9
$GNSS,2025-06-25T17:13:42.750Z,40.6629462,-115.4065552,3145.129,0.013,0.061,0.172,25.687,19.288,0.432,9
$GNSS,2025-06-25T17:13:42.800Z,40.6629489,-115.4065526,3144.235,0.170,0.271,0.181,23.527,17.672,0.485,9
$GNSS,2025-06-25T17:13:42.850Z,40.6629515,-115.4065499,3143.325,0.164,0.280,-0.008,21.738,16.334,0.435,9
$GNSS,2025-06-25T17:13:42.900Z,40.6629541,-115.4065445,3142.455,0.118,0.167,0.037,20.193,15.119,0.463,9
$GNSS,2025-06-25T17:13:42.950Z,40.6629550,-115.4065395,3142.082,0.066,0.235,0.001,18.814,14.077,0.380,9
$GNSS,2025-06-25T17:13:43.000Z,40.6629557,-115.4065369,3141.517,0.095,0.280,-0.015,18.249,13.715,0.366,7
$GNSS,2025-06-25T17:13:43.050Z,40.6629567,-115.4065363,3141.269,0.087,0.032,-0.179,17.769,13.463,0.275,7
$GNSS,2025-06-25T17:13:43.100Z,40.6629574,-115.4065357,3141.041,-0.186,-0.242,-0.179,17.316,13.238,0.390,7
$GNSS,2025-06-25T17:13:43.150Z,40.6629574,-115.4065356,3140.895,-0.242,-0.114,-0.132,16.878,13.021,0.382,7
$GNSS,2025-06-25T17:13:43.200Z,40.6629572,-115.4065362,3140.896,-0.249,-0.073,-0.291,16.479,12.835,0.372,7
$GNSS,2025-06-25T17:13:43.250Z,40.6629560,-115.4065387,3141.047,-0.287,-0.148,-0.297,16.183,12.771,0.389,6
$GNSS,2025-06-25T17:13:43.300Z,40.6629519,-115.4065337,3141.727,-0.272,-0.219,-0.225,15.215,12.042,0.386,8
$GNSS,2025-06-25T17:13:43.350Z,40.6629480,-115.4065265,3142.412,-0.029,-0.174,-0.016,14.227,11.329,0.341,9
$GNSS,2025-06-25T17:13:43.400Z,40.6629453,-115.4065245,3142.972,0.058,-0.161,-0.010,13.240,10.655,0.284,13
$GNSS,2025-06-25T17:13:43.450Z,40.6629384,-115.4065123,3144.354,0.376,-0.084,0.166,11.829,9.615,0.268,14
$GNSS,2025-06-25T17:13:43.500Z,40.6629332,-115.4065053,3145.438,0.250,0.168,0.072,10.813,8.849,0.302,14
$GNSS,2025-06-25T17:13:43.550Z,40.6629283,-115.4065001,3146.480,0.179,0.107,0.002,10.003,8.223,0.269,14
$GNSS,2025-06-25T17:13:43.600Z,40.6629241,-115.4064972,3147.380,0.108,0.114,-0.218,9.338,7.721,0.237,14
$GNSS,2025-06-25T17:13:43.650Z,40.6629192,-115.4064950,3148.221,0.084,-0.060,-0.205,8.731,7.253,0.261,15
$GNSS,2025-06-25T17:13:43.700Z,40.6629151,-115.4064936,3148.984,0.157,-0.014,-0.220,8.204,6.847,0.229,15
$GNSS,2025-06-25T17:13:43.750Z,40.6629119,-115.4064947,3149.678,0.026,-0.088,-0.153,7.749,6.496,0.279,15
$GNSS,2025-06-25T17:13:43.800Z,40.6629096,-115.4064953,3150.223,-0.020,-0.026,-0.149,7.376,6.196,0.280,14
$GNSS,2025-06-25T17:13:43.850Z,40.6629078,-115.4064958,3150.681,0.012,-0.073,-0.043,7.042,5.929,0.269,14
$GNSS,2025-06-25T17:13:43.900Z,40.6629060,-115.4064968,3151.190,0.045,-0.034,-0.019,6.723,5.683,0.178,15
$GNSS,2025-06-25T17:13:43.950Z,40.6629040,-115.4064971,3151.714,0.012,0.181,0.014,6.427,5.456,0.209,15
$GNSS,2025-06-25T17:13:44.000Z,40.6629016,-115.4064980,3152.287,-0.129,0.213,-0.034,6.139,5.240,0.155,15
$GNSS,2025-06-25T17:13:44.050Z,40.6628988,-115.4064994,3152.817,-0.230,0.120,0.062,5.868,5.039,0.145,15
$GNSS,2025-06-25T17:13:44.100Z,40.6628967,-115.4065001,3153.302,-0.173,0.192,0.175,5.606,4.853,0.187,15
$GNSS,2025-06-25T17:13:44.150Z,40.6628948,-115.4065016,3153.770,0.113,0.113,0.157,5.368,4.683,0.251,15
$GNSS,2025-06-25T17:13:44.200Z,40.6628928,-115.4065024,3154.216,0.180,0.001,0.134,5.129,4.531,0.201,15
$GNSS,2025-06-25T17:13:44.250Z,40.6628908,-115.4065027,3154.687,0.045,-0.146,0.039,4.908,4.382,0.160,15
$GNSS,2025-06-25T17:13:44.300Z,40.6628891,-115.4065027,3155.119,-0.094,-0.094,0.179,4.693,4.242,0.184,15
$GNSS,2025-06-25T17:13:44.350Z,40.6628876,-115.4065026,3155.514,0.003,-0.037,0.187,4.505,4.132,0.223,15
$GNSS,2025-06-25T17:13:44.400Z,40.6628860,-115.4065037,3155.867,0.046,-0.065,0.041,4.349,4.047,0.150,14
$GNSS,2025-06-25T17:13:44.450Z,40.6628844,-115.4065055,3156.145,-0.012,-0.044,-0.113,4.181,3.967,0.249,14
$GNSS,2025-06-25T17:13:44.500Z,40.6628829,-115.4065084,3156.375,-0.009,0.007,-0.044,4.013,3.891,0.232,14
$GNSS,2025-06-25T17:13:44.550Z,40.6628815,-115.4065106,3156.639,0.045,-0.045,0.037,3.865,3.813,0.170,14
$GNSS,2025-06-25T17:13:44.600Z,40.6628803,-115.4065128,3156.863,0.054,-0.059,-0.008,3.730,3.733,0.135,15
$GNSS,2025-06-25T17:13:44.650Z,40.6628793,-115.4065151,3157.036,0.148,0.021,0.131,3.606,3.657,0.209,15
$GNSS,2025-06-25T17:13:44.700Z,40.6628782,-115.4065168,3157.228,0.025,-0.004,0.160,3.487,3.582,0.243,15
$GNSS,2025-06-25T17:13:44.750Z,40.6628770,-115.4065183,3157.422,-0.116,-0.102,-0.074,3.379,3.509,0.212,15
$GNSS,2025-06-25T17:13:44.800Z,40.6628755,-115.4065203,3157.626,-0.069,-0.067,-0.097,3.264,3.429,0.221,15
